timestamp,autonomous,brakeOverride,manualOverride,steerOverride,throttleOverride,speed
2024-03-28 23:13:24.881,False,False,True,False,False,0.0
2024-03-28 23:13:24.931,False,False,True,False,False,0.0
2024-03-28 23:13:24.981,False,False,True,False,False,0.0
2024-03-28 23:13:25.031,False,False,True,False,False,0.0
2024-03-28 23:13:25.081,False,False,True,False,False,0.0
2024-03-28 23:13:25.131,False,False,True,False,False,0.0
2024-03-28 23:13:25.181,False,False,True,False,False,0.0
2024-03-28 23:13:25.231,False,False,True,False,False,0.0
2024-03-28 23:13:25.281,False,False,True,False,False,0.0
2024-03-28 23:13:25.331,False,False,True,False,False,0.0
2024-03-28 23:13:25.381,False,False,True,False,False,0.0
2024-03-28 23:13:25.431,False,False,True,False,False,0.0
2024-03-28 23:13:25.481,False,False,True,False,False,0.0
2024-03-28 23:13:25.531,False,False,True,False,False,0.0
2024-03-28 23:13:25.581,False,False,True,False,False,0.0
2024-03-28 23:13:25.631,False,False,True,False,False,0.0
2024-03-28 23:13:25.681,False,False,True,False,False,0.0
2024-03-28 23:13:25.731,False,False,True,False,False,0.0
2024-03-28 23:13:25.781,False,False,True,False,False,0.0
2024-03-28 23:13:25.831,False,False,True,False,False,0.0
2024-03-28 23:13:25.881,False,False,True,False,False,0.0
2024-03-28 23:13:25.931,False,False,True,False,False,0.0
2024-03-28 23:13:25.981,False,False,True,False,False,0.0
2024-03-28 23:13:26.031,False,False,True,False,False,0.0
2024-03-28 23:13:26.081,False,False,True,False,False,0.0
2024-03-28 23:13:26.131,False,False,True,False,False,0.0
2024-03-28 23:13:26.181,False,False,True,False,False,0.0
2024-03-28 23:13:26.231,False,False,True,False,False,0.0
2024-03-28 23:13:26.281,False,False,True,False,False,0.0
2024-03-28 23:13:26.331,False,False,True,False,False,0.0
2024-03-28 23:13:26.381,False,False,True,False,False,0.0
2024-03-28 23:13:26.431,False,False,True,False,False,0.0
2024-03-28 23:13:26.481,False,False,True,False,False,0.0
2024-03-28 23:13:26.531,False,False,True,False,False,0.0
2024-03-28 23:13:26.581,False,False,True,False,False,0.0
2024-03-28 23:13:26.631,False,False,True,False,False,0.0
2024-03-28 23:13:26.681,False,False,True,False,False,0.0
2024-03-28 23:13:26.731,False,False,True,False,False,0.0
2024-03-28 23:13:26.781,False,False,True,False,False,0.0
2024-03-28 23:13:26.831,False,False,True,False,False,0.0
2024-03-28 23:13:26.881,False,False,True,False,False,0.0
2024-03-28 23:13:26.931,False,False,True,False,False,0.0
2024-03-28 23:13:26.981,False,False,True,False,False,0.0
2024-03-28 23:13:27.031,False,False,True,False,False,0.0
2024-03-28 23:13:27.081,False,False,True,False,False,0.0
2024-03-28 23:13:27.131,False,False,True,False,False,0.0
2024-03-28 23:13:27.181,False,False,True,False,False,0.0
2024-03-28 23:13:27.231,False,False,True,False,False,0.0
2024-03-28 23:13:27.281,False,False,True,False,False,0.0
2024-03-28 23:13:27.331,False,False,True,False,False,0.0
2024-03-28 23:13:27.381,False,False,True,False,False,0.0
2024-03-28 23:13:27.431,False,False,True,False,False,0.0
2024-03-28 23:13:27.481,False,False,True,False,False,0.0
2024-03-28 23:13:27.531,False,False,True,False,False,0.0
2024-03-28 23:13:27.581,False,False,True,False,False,0.0
2024-03-28 23:13:27.631,False,False,True,False,False,0.0
2024-03-28 23:13:27.681,False,False,True,False,False,0.0
2024-03-28 23:13:27.731,False,False,True,False,False,0.0
2024-03-28 23:13:27.781,False,False,True,False,False,0.0
2024-03-28 23:13:27.831,False,False,True,False,False,0.0
2024-03-28 23:13:27.881,False,False,True,False,False,0.0
2024-03-28 23:13:27.931,False,False,True,False,False,0.0
2024-03-28 23:13:27.981,False,False,True,False,False,0.0
2024-03-28 23:13:28.031,False,False,True,False,False,0.0
2024-03-28 23:13:28.081,False,False,True,False,False,0.0
2024-03-28 23:13:28.131,False,False,True,False,False,0.0
2024-03-28 23:13:28.181,False,False,True,False,False,0.0
2024-03-28 23:13:28.231,False,False,True,False,False,0.0
2024-03-28 23:13:28.281,False,False,True,False,False,0.0
2024-03-28 23:13:28.331,False,False,True,False,False,0.0
2024-03-28 23:13:28.381,False,False,True,False,False,0.0
2024-03-28 23:13:28.431,False,False,True,False,False,0.0
2024-03-28 23:13:28.481,False,False,True,False,False,0.0
2024-03-28 23:13:28.531,False,False,True,False,False,0.0
2024-03-28 23:13:28.581,False,False,True,False,False,0.0
2024-03-28 23:13:28.631,False,False,True,False,False,0.0
2024-03-28 23:13:28.681,False,False,True,False,False,0.0
2024-03-28 23:13:28.731,False,False,True,False,False,0.0
2024-03-28 23:13:28.781,False,False,True,False,False,0.0
2024-03-28 23:13:28.831,False,False,True,False,False,0.0
2024-03-28 23:13:28.881,False,False,True,False,False,0.0
2024-03-28 23:13:28.931,False,False,True,False,False,0.0
2024-03-28 23:13:28.981,False,False,True,False,False,0.0
2024-03-28 23:13:29.031,False,False,True,False,False,0.0
2024-03-28 23:13:29.081,False,False,True,False,False,0.0
2024-03-28 23:13:29.131,False,False,True,False,False,0.0
2024-03-28 23:13:29.181,False,False,True,False,False,0.0
2024-03-28 23:13:29.231,False,False,True,False,False,0.0
2024-03-28 23:13:29.281,False,False,True,False,False,0.0
2024-03-28 23:13:29.331,False,False,True,False,False,0.0
2024-03-28 23:13:29.381,False,False,True,False,False,0.0
2024-03-28 23:13:29.431,False,False,True,False,False,0.0
2024-03-28 23:13:29.481,False,False,True,False,False,0.0
2024-03-28 23:13:29.531,False,False,True,False,False,0.0
2024-03-28 23:13:29.581,False,False,True,False,False,0.0
2024-03-28 23:13:29.631,False,False,True,False,False,0.0
2024-03-28 23:13:29.681,False,False,True,False,False,0.0
